Date,Time,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop
13-02-2014,13:18:45,76.4,76.3,200.0 F,0,Off,Off
13-02-2014,13:18:50,76.3,76.2,  0.0 F,0,Off,Off
13-02-2014,13:18:55,76.4,76.2,  0.0 F,0,Off,Off
13-02-2014,13:19:00,76.4,76.2,  0.0 F,0,Off,Off
13-02-2014,13:19:05,76.4,76.2,  0.0 F,0,Off,Off
13-02-2014,13:19:10,76.4,76.3,  0.0 F,0,Off,Off
13-02-2014,13:19:15,76.4,76.3,  0.0 F,0,Off,Off
13-02-2014,13:19:20,76.4,76.3,  0.0 F,0,Off,Off
13-02-2014,13:19:25,76.4,76.3,  0.0 F,0,Off,Off
13-02-2014,13:19:30,76.5,76.4,  0.0 F,0,Off,Off
13-02-2014,13:19:35,76.4,76.4,  0.0 F,0,Off,Off
13-02-2014,13:19:40,76.5,76.3,  0.0 F,0,Off,Off
13-02-2014,13:19:45,76.5,76.4,  0.0 F,0,Off,Off
13-02-2014,13:19:50,76.5,76.4,  0.0 F,0,Off,Off
13-02-2014,13:19:55,76.5,76.4,  0.0 F,0,Off,Off
13-02-2014,13:20:00,76.6,76.4,  0.0 F,0,Off,Off
13-02-2014,13:20:05,76.6,76.4,  0.0 F,0,Off,Off
13-02-2014,13:20:10,76.5,76.4,  0.0 F,0,Off,Off
13-02-2014,13:20:15,76.5,76.4,  0.0 F,0,Off,Off
13-02-2014,13:20:20,76.6,76.4,  0.0 F,0,Off,Off
13-02-2014,13:20:25,76.6,76.5,  0.0 F,0,Off,Off
13-02-2014,13:20:30,76.6,76.5,  0.0 F,0,Off,Off
13-02-2014,13:20:35,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:20:40,76.8,76.7,  0.0 F,0,Off,Off
13-02-2014,13:20:45,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:20:50,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:20:55,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:00,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:05,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:10,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:15,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:21:20,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:21:25,76.8,76.7,  0.0 F,0,Off,Off
13-02-2014,13:21:30,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:35,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:21:40,76.6,76.7,  0.0 F,0,Off,Off
13-02-2014,13:21:45,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:50,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:21:55,76.7,76.6,  0.0 F,0,Off,Off
13-02-2014,13:22:00,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:22:05,76.7,76.7,  0.0 F,0,Off,Off
13-02-2014,13:22:10,76.8,76.7,  0.0 F,0,Off,Off
13-02-2014,13:22:15,76.8,76.7,  0.0 F,0,Off,Off
13-02-2014,13:22:20,76.7,76.3,  0.0 F,0,Off,Off
13-02-2014,13:22:25,76.5,75.5,  0.0 F,0,Off,Off
13-02-2014,13:22:30,76.2,74.9,  0.0 F,0,Off,Off
13-02-2014,13:22:35,75.9,74.4,  0.0 F,0,Off,Off
13-02-2014,13:22:40,75.7,73.9,  0.0 F,0,Off,Off
13-02-2014,13:22:45,75.5,73.5,  0.0 F,0,Off,Off
13-02-2014,13:22:50,75.7,73.5,  0.0 F,0,Off,Off
13-02-2014,13:22:55,75.7,73.7,  0.0 F,0,Off,Off
13-02-2014,13:23:00,75.9,74,  0.0 F,0,Off,Off
13-02-2014,13:23:05,76,74.2,  0.0 F,0,Off,Off
13-02-2014,13:23:10,76.2,74.5,  0.0 F,0,Off,Off
13-02-2014,13:23:15,76.3,74.7,  0.0 F,0,Off,Off
13-02-2014,13:23:20,76.3,75,  0.0 F,0,Off,Off
13-02-2014,13:23:25,76.4,75.2,  0.0 F,0,Off,Off
13-02-2014,13:23:30,76.4,75.4,  0.0 F,0,Off,Off
13-02-2014,13:23:35,76.5,75.5,  0.0 F,0,Off,Off
13-02-2014,13:23:40,76.6,75.6,  0.0 F,0,Off,Off
13-02-2014,13:23:45,76.5,75.6,  0.0 F,0,Off,Off
13-02-2014,13:23:50,76.5,75.7,  0.0 F,0,Off,Off
13-02-2014,13:23:55,76.6,75.8,  0.0 F,0,Off,Off
13-02-2014,13:24:00,76.6,75.9,  0.0 F,0,Off,Off
13-02-2014,13:24:05,76.5,76,  0.0 F,0,Off,Off
13-02-2014,13:24:10,76.5,76.1,  0.0 F,0,Off,Off
13-02-2014,13:24:15,76.6,76.1,  0.0 F,0,Off,Off
13-02-2014,13:24:20,76.5,76.1,  0.0 F,0,Off,Off
13-02-2014,13:24:25,76.6,76.2,  0.0 F,0,Off,Off
13-02-2014,13:24:30,76.5,76.2,  0.0 F,0,Off,Off
13-02-2014,13:24:35,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:24:40,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:24:45,76.5,76.3,  0.0 F,0,Off,Off
13-02-2014,13:24:50,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:24:55,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:25:00,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:25:05,76.6,76.4,  0.0 F,0,Off,Off
13-02-2014,13:25:10,76.6,76.4,  0.0 F,0,Off,Off
13-02-2014,13:25:15,76.6,76.2,  0.0 F,0,Off,Off
13-02-2014,13:25:20,76.4,75.7,  0.0 F,0,Off,Off
13-02-2014,13:25:25,76.3,75.3,  0.0 F,0,Off,Off
13-02-2014,13:25:30,76,74.9,  0.0 F,0,Off,Off
13-02-2014,13:25:35,75.9,74.5,  0.0 F,0,Off,Off
13-02-2014,13:25:40,76,74.5,  0.0 F,0,Off,Off
13-02-2014,13:25:45,76.1,74.6,  0.0 F,0,Off,Off
13-02-2014,13:25:50,76.1,74.8,  0.0 F,0,Off,Off
13-02-2014,13:25:55,76.2,74.9,  0.0 F,0,Off,Off
13-02-2014,13:26:00,76.3,75,  0.0 F,0,Off,Off
13-02-2014,13:26:05,76.3,75.3,  0.0 F,0,Off,Off
13-02-2014,13:26:10,76.3,75.4,  0.0 F,0,Off,Off
13-02-2014,13:26:15,76.3,75.5,  0.0 F,0,Off,Off
13-02-2014,13:26:20,76.4,75.6,  0.0 F,0,Off,Off
13-02-2014,13:26:25,76.4,75.7,  0.0 F,0,Off,Off
13-02-2014,13:26:30,76.5,75.9,  0.0 F,0,Off,Off
13-02-2014,13:26:35,76.6,76,  0.0 F,0,Off,Off
13-02-2014,13:26:40,76.6,76,  0.0 F,0,Off,Off
13-02-2014,13:26:45,76.6,76.1,  0.0 F,0,Off,Off
13-02-2014,13:26:50,76.6,76.2,  0.0 F,0,Off,Off
13-02-2014,13:26:55,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:27:00,76.6,76.3,  0.0 F,0,Off,Off
13-02-2014,13:27:05,76.7,76.3,  0.0 F,0,Off,Off
13-02-2014,13:27:10,76.7,76.3,  0.0 F,0,Off,Off
13-02-2014,13:27:15,76.7,76.3,  0.0 F,0,Off,Off
13-02-2014,13:27:20,76.7,76.3,  0.0 F,0,Off,Off
13-02-2014,13:27:25,76.7,76.4,  0.0 F,0,Off,Off
13-02-2014,13:27:30,76.7,76.4,  0.0 F,0,Off,Off
13-02-2014,13:27:35,76.8,76.4,  0.0 F,0,Off,Off
13-02-2014,13:27:40,76.7,76.4,  0.0 F,0,Off,Off
13-02-2014,13:27:45,76.8,76.4,  0.0 F,0,Off,Off
13-02-2014,13:27:50,76.7,76.4,  0.0 F,0,Off,Off
13-02-2014,13:27:55,76.8,76.5,  0.0 F,0,Off,Off
13-02-2014,13:28:00,76.8,76.5,  0.0 F,0,Off,Off
13-02-2014,13:28:05,76.8,76.5,  0.0 F,0,Off,Off
13-02-2014,13:28:10,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:15,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:20,76.7,76.5,  0.0 F,0,Off,Off
13-02-2014,13:28:25,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:30,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:35,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:40,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:45,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:50,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:28:55,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:00,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:05,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:10,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:15,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:20,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:25,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:30,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:35,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:40,76.8,76.6,  0.0 F,0,Off,Off
13-02-2014,13:29:45,76.9,76.7,  0.0 F,0,Off,Off
13-02-2014,13:29:50,76.9,76.7,  0.0 F,0,Off,Off
13-02-2014,13:29:55,76.9,76.6,  0.0 F,0,Off,Off
13-02-2014,13:30:00,76.9,76.7,200.0 F,0,On,Off
13-02-2014,13:30:05,76.9,76.7,200.0 F,0,On,Off
13-02-2014,13:30:10,77,76.7,200.0 F,0,On,Off
13-02-2014,13:30:15,76.9,76.7,200.0 F,0,On,Off
13-02-2014,13:30:20,77,76.8,200.0 F,0,On,Off
13-02-2014,13:30:25,77,76.8,200.0 F,0,On,Off
13-02-2014,13:30:30,77,76.8,200.0 F,0,On,Off
13-02-2014,13:30:35,77,76.8,200.0 F,0,On,Off
13-02-2014,13:30:40,77.1,76.8,200.0 F,0,On,Off
13-02-2014,13:30:45,77.1,76.8,200.0 F,0,On,Off
13-02-2014,13:30:50,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:30:55,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:00,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:05,77,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:10,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:15,77.1,76.9,200.0 F,0,Off,Off
13-02-2014,13:31:20,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:25,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:30,77,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:35,77.1,76.9,200.0 F,0,Off,Off
13-02-2014,13:31:40,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:45,77.1,76.9,200.0 F,0,Off,Off
13-02-2014,13:31:50,77.1,76.8,200.0 F,0,Off,Off
13-02-2014,13:31:55,77.1,76.9,200.0 F,0,Off,Off
13-02-2014,13:32:00,77,76.9,200.0 F,0,Off,Off
13-02-2014,15:59:55,80.4,80.5,200.0 F,0,Off,Off
13-02-2014,16:00:00,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:00:05,80.4,80.4,  0.0 F,0,Off,Off
13-02-2014,16:00:10,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:00:15,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:00:20,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:00:25,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:00:30,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:00:35,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:00:40,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:00:45,80.4,80.3,  0.0 F,0,Off,Off
13-02-2014,16:00:50,80.2,79.9,  0.0 F,0,Off,Off
13-02-2014,16:00:55,80,79.6,  0.0 F,0,Off,Off
13-02-2014,16:01:00,79.9,79.2,  0.0 F,0,Off,Off
13-02-2014,16:01:05,79.7,79,  0.0 F,0,Off,Off
13-02-2014,16:01:10,79.5,78.8,  0.0 F,0,Off,Off
13-02-2014,16:01:15,79.3,78.5,  0.0 F,0,Off,Off
13-02-2014,16:01:20,79.3,78.3,  0.0 F,0,Off,Off
13-02-2014,16:01:25,79.3,78.2,  0.0 F,0,Off,Off
13-02-2014,16:01:30,79.5,78.3,  0.0 F,0,Off,Off
13-02-2014,16:01:35,79.6,78.5,  0.0 F,0,Off,Off
13-02-2014,16:01:40,79.7,78.7,  0.0 F,0,Off,Off
13-02-2014,16:01:45,79.8,78.9,  0.0 F,0,Off,Off
13-02-2014,16:01:50,79.8,79,  0.0 F,0,Off,Off
13-02-2014,16:01:55,79.9,79.1,  0.0 F,0,Off,Off
13-02-2014,16:02:00,79.9,79.3,  0.0 F,0,Off,Off
13-02-2014,16:02:05,80,79.4,  0.0 F,0,Off,Off
13-02-2014,16:02:10,80,79.6,  0.0 F,0,Off,Off
13-02-2014,16:02:15,80,79.7,  0.0 F,0,Off,Off
13-02-2014,16:02:20,80.1,79.8,  0.0 F,0,Off,Off
13-02-2014,16:02:25,80.1,79.9,  0.0 F,0,Off,Off
13-02-2014,16:02:30,80.2,79.9,  0.0 F,0,Off,Off
13-02-2014,16:02:35,80.2,79.9,  0.0 F,0,Off,Off
13-02-2014,16:02:40,80.2,80,  0.0 F,0,Off,Off
13-02-2014,16:02:45,80.2,80,  0.0 F,0,Off,Off
13-02-2014,16:02:50,80.2,80,  0.0 F,0,Off,Off
13-02-2014,16:02:55,80.2,80.1,  0.0 F,0,Off,Off
13-02-2014,16:03:00,80.2,80.2,  0.0 F,0,Off,Off
13-02-2014,16:03:05,80.2,80.2,  0.0 F,0,Off,Off
13-02-2014,16:03:10,80.2,80.2,  0.0 F,0,Off,Off
13-02-2014,16:03:15,80.3,80.2,  0.0 F,0,Off,Off
13-02-2014,16:03:20,80.2,80.2,  0.0 F,0,Off,Off
13-02-2014,16:03:25,80.3,80.3,  0.0 F,0,Off,Off
13-02-2014,16:03:30,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:03:35,80.4,80.4,  0.0 F,0,Off,Off
13-02-2014,16:03:40,80.4,80.4,  0.0 F,0,Off,Off
13-02-2014,16:03:45,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:03:50,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:03:55,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:04:00,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:04:05,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:04:10,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:04:15,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:04:20,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:04:25,80.3,80.5,  0.0 F,0,Off,Off
13-02-2014,16:04:30,80.3,80.5,  0.0 F,0,Off,Off
13-02-2014,16:04:35,80.3,80.5,  0.0 F,0,Off,Off
13-02-2014,16:04:40,80.3,80.5,  0.0 F,0,Off,Off
13-02-2014,16:04:45,80.3,80.4,  0.0 F,0,Off,Off
13-02-2014,16:04:50,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:04:55,80.4,80.5,  0.0 F,0,Off,Off
13-02-2014,16:05:00,80.3,80.5,  0.0 F,0,Off,Off
13-02-2014,16:05:05,80.3,80.5,  0.0 F,0,Off,Off
13-02-2014,16:05:10,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:15,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:20,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:25,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:30,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:35,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:40,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:05:45,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:05:50,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:05:55,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:00,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:05,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:10,80.4,80.6,  0.0 F,0,Off,Off
13-02-2014,16:06:15,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:20,80.5,80.6,  0.0 F,0,Off,Off
13-02-2014,16:06:25,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:30,80.4,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:35,80.5,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:40,80.5,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:45,80.5,80.7,  0.0 F,0,Off,Off
13-02-2014,16:06:50,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:06:55,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:00,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:05,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:10,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:15,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:20,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:25,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:30,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:35,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:40,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:45,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:50,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:07:55,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:00,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:05,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:10,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:15,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:20,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:25,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:30,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:35,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:40,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:45,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:50,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:08:55,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:00,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:05,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:10,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:15,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:20,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:25,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:30,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:35,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:40,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:45,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:50,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:09:55,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:00,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:05,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:10,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:15,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:20,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:25,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:30,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:35,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:40,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:45,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:50,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:10:55,80.5,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:00,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:05,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:10,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:15,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:20,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:25,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:30,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:35,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:40,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:45,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:50,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:11:55,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:00,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:05,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:10,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:15,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:20,80.6,80.9,  0.0 F,0,Off,Off
13-02-2014,16:12:25,80.6,80.9,  0.0 F,0,Off,Off
13-02-2014,16:12:30,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:35,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:40,80.6,80.9,  0.0 F,0,Off,Off
13-02-2014,16:12:45,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:12:50,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:12:55,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:13:00,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:05,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:10,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:13:15,80.6,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:20,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:25,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:30,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:35,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:40,80.8,80.8,  0.0 F,0,Off,Off
13-02-2014,16:13:45,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:13:50,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:13:55,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:00,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:05,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:10,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:15,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:20,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:25,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:30,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:14:35,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:40,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:45,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:14:50,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:14:55,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:15:00,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:15:05,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:10,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:15,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:15:20,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:25,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:30,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:15:35,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:40,80.6,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:45,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:50,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:15:55,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:16:00,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:16:05,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:10,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:15,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:20,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:25,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:30,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:16:35,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:16:40,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:16:45,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:50,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:16:55,80.6,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:00,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:05,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:10,80.8,80.8,  0.0 F,0,Off,Off
13-02-2014,16:17:15,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:20,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:25,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:30,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:35,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:40,80.7,80.8,  0.0 F,0,Off,Off
13-02-2014,16:17:45,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:17:50,80.6,80.8,  0.0 F,0,Off,Off
13-02-2014,16:17:55,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:00,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:05,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:10,80.7,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:15,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:20,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:25,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:30,80.8,80.9,  0.0 F,0,Off,Off
13-02-2014,16:18:35,80.8,81,  0.0 F,0,Off,Off
13-02-2014,16:18:40,82.7,82.7,  0.0 F,0,Off,Off
13-02-2014,16:18:45,85.8,85.6,  0.0 F,0,Off,Off
13-02-2014,16:18:50,88.3,88.2,  0.0 F,0,Off,Off
13-02-2014,16:18:55,90.5,90.6,  0.0 F,0,Off,Off
13-02-2014,16:19:00,92.6,92.9,  0.0 F,0,Off,Off
